ID,lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx
15914,Y,6,8,6,6,4,4,9,1,8,10,10,6,0,10,3,4
15916,Y,6,7,8,9,8,10,10,5,3,6,7,8,6,11,8,4
15928,C,2,4,3,3,2,6,8,7,7,8,8,13,1,10,4,10
15971,A,6,10,9,8,9,8,8,8,4,6,6,8,3,8,8,4
15980,Y,3,3,5,4,1,7,11,2,2,7,12,8,1,11,0,8
15984,A,3,9,6,7,5,8,5,0,4,6,3,7,2,7,4,5
16000,C,2,1,3,2,1,6,8,7,7,8,8,13,1,9,4,10
16008,Y,1,0,2,0,0,7,10,3,1,7,12,8,1,11,0,8
16019,Y,6,7,6,5,2,3,12,5,5,13,12,6,2,11,2,6
16029,Y,3,7,4,5,2,8,10,2,2,6,12,8,2,11,0,8
16033,C,4,7,5,5,3,6,7,6,8,5,6,13,1,6,5,9
16036,C,1,0,1,0,0,7,7,5,7,7,6,14,0,8,4,10
16043,A,3,6,5,4,1,9,4,3,1,7,1,8,3,6,2,8
16049,A,4,6,5,4,5,7,6,7,4,7,6,9,2,9,8,4
16050,A,4,9,6,7,4,10,3,2,2,8,2,10,5,5,3,8
16059,Y,5,8,5,6,3,5,9,1,7,9,9,5,1,11,3,5
16074,A,4,9,3,4,2,11,5,4,1,8,4,9,4,6,4,9
16089,C,5,9,6,6,3,4,8,6,8,12,10,12,2,9,3,7
16098,C,4,8,4,6,3,6,8,6,7,12,8,12,2,10,3,8
16112,A,6,7,8,6,6,7,7,3,6,7,8,9,5,10,3,6
16115,Y,4,7,6,9,7,9,10,7,4,7,7,6,5,11,6,3
16127,A,2,6,4,4,2,8,3,2,2,7,1,8,2,7,3,7
16134,C,5,9,7,7,5,7,7,8,6,7,6,13,6,8,5,7
16144,A,3,5,6,4,2,10,2,2,2,8,2,9,4,6,2,9
16146,Y,4,11,6,8,3,6,10,1,7,7,12,9,1,11,2,8
16165,A,4,9,7,7,4,9,3,2,3,6,1,7,2,6,2,7
16222,C,7,10,9,8,6,6,8,8,6,5,6,13,6,8,5,6
16230,A,2,8,4,6,2,7,6,3,1,6,0,8,2,7,1,7
16236,A,4,5,6,4,5,7,8,3,5,7,8,9,7,10,3,7
16245,A,2,7,4,4,1,7,6,3,1,6,0,8,2,6,1,8
16248,Y,8,11,8,8,5,3,10,2,7,11,11,6,1,11,3,4
16253,Y,4,8,6,6,3,7,9,1,7,6,12,9,2,11,2,8
16267,A,4,11,6,8,3,5,4,3,3,5,1,7,3,6,3,7
16274,Y,4,6,6,9,9,8,4,5,3,7,8,8,7,8,5,8
16280,Y,3,7,6,5,2,9,10,2,7,3,12,8,2,11,2,9
16310,A,2,2,4,3,2,8,3,2,3,8,1,8,2,6,2,7
16332,A,4,11,6,8,4,7,5,3,0,6,1,8,2,7,1,8
16346,A,5,11,8,8,4,10,2,2,3,9,1,8,3,7,4,8
16348,A,4,10,6,8,5,12,3,2,2,9,2,8,2,6,2,8
16353,C,4,9,6,8,6,6,7,4,4,7,6,10,5,9,9,11
16356,A,5,11,7,8,7,8,7,7,4,7,6,9,3,8,8,3
16362,Y,8,10,8,7,5,2,11,2,7,12,12,7,0,10,1,5
16364,Y,1,0,1,0,0,7,10,2,2,7,12,8,1,11,0,8
16365,Y,1,0,2,0,0,7,10,1,3,7,12,8,1,11,0,8
16369,A,2,4,4,6,2,7,3,3,3,7,1,8,3,6,3,8
16373,C,3,6,4,4,1,6,7,6,10,7,6,13,1,8,4,9
16379,A,3,4,5,3,2,10,2,2,2,9,2,9,2,6,2,8
16382,C,5,8,6,6,6,5,6,3,5,8,6,12,6,9,4,9
16404,C,4,8,6,6,5,6,6,3,4,8,6,11,6,9,3,9
16406,Y,6,9,8,6,7,8,4,6,5,8,7,8,8,9,4,6
16421,C,1,0,1,1,0,6,7,6,8,7,6,14,0,8,4,10
16423,Y,4,7,6,5,2,5,10,2,8,10,12,8,1,11,2,7
16426,A,2,7,4,5,2,10,3,2,2,9,2,9,2,6,2,8
16428,A,3,11,6,8,3,11,2,3,3,10,1,9,3,7,3,8
16439,Y,1,0,2,0,0,7,10,3,1,7,12,8,1,11,0,8
16468,Y,2,4,4,3,1,7,11,1,7,7,11,8,1,11,2,8
16474,A,3,7,5,5,3,12,2,2,2,10,2,9,2,6,3,8
16481,A,2,6,4,4,2,12,3,4,2,11,1,8,2,6,2,9
16486,Y,2,1,4,3,2,8,11,1,7,5,11,8,1,11,2,8
16490,A,3,8,6,6,3,11,2,2,3,9,2,9,3,5,3,8
16495,Y,9,10,7,14,6,6,6,6,4,6,12,6,5,10,6,5
16501,A,3,3,5,5,2,9,4,3,1,8,1,8,2,7,2,8
16535,A,3,8,5,6,2,8,5,3,1,7,0,8,2,7,2,8
16537,Y,3,8,5,6,1,4,10,3,2,9,13,8,2,11,0,8
16541,C,1,0,2,1,0,6,7,6,8,7,6,14,0,8,4,10
16546,Y,7,9,7,7,3,3,10,4,7,12,12,6,2,11,2,6
16556,C,2,1,3,2,1,6,8,7,8,8,7,13,1,9,4,10
16567,Y,6,7,6,5,3,5,9,1,9,10,10,5,1,10,4,3
16573,A,5,11,7,8,3,9,3,3,3,7,2,9,3,7,3,9
16578,A,1,1,2,1,0,7,4,3,0,7,1,8,2,7,1,8
16602,A,3,2,5,3,2,8,2,2,2,7,1,8,2,6,2,7
16610,A,2,8,4,6,3,13,3,4,2,11,1,8,2,6,3,9
16619,C,6,10,8,7,5,7,7,8,7,7,6,11,4,8,4,9
16648,C,3,6,4,4,2,5,9,6,7,12,9,11,2,10,3,7
16649,C,5,9,6,7,4,4,7,5,7,10,8,14,3,8,4,7
16661,Y,3,9,5,6,1,7,10,2,3,7,13,8,1,11,0,8
16670,A,4,11,7,8,3,7,4,3,2,7,1,8,3,6,3,8
16672,A,3,9,5,7,4,12,3,2,2,10,2,9,2,6,3,7
16684,Y,7,10,8,8,4,3,11,2,8,11,11,5,1,11,3,4
16700,Y,1,3,2,1,1,7,10,1,5,7,11,8,1,11,1,8
16708,A,3,8,5,6,5,8,7,7,4,7,6,9,5,7,7,4
16710,A,4,8,6,7,6,9,8,3,4,6,7,7,5,8,5,5
16712,A,4,10,5,7,4,7,5,3,0,7,1,8,2,7,3,8
16717,C,2,5,3,3,2,6,8,7,7,8,7,13,1,9,4,10
16719,Y,2,7,4,4,1,8,11,1,3,6,12,8,1,10,0,8
16722,C,5,9,5,7,3,4,8,6,8,12,10,12,1,9,3,7
16743,Y,4,10,7,7,1,7,10,3,2,7,13,8,2,11,0,8
16772,A,5,9,7,7,4,8,5,3,0,6,1,8,2,7,1,8
16782,C,3,6,5,5,4,6,6,4,5,7,6,11,4,10,7,10
16791,Y,3,5,4,7,7,8,5,4,2,7,7,9,5,10,4,7
16794,A,3,9,5,6,3,10,3,2,2,8,2,10,3,5,3,7
16798,Y,2,2,4,4,2,6,10,1,7,8,11,8,1,11,2,7
16806,A,4,9,3,4,2,13,3,4,1,10,3,10,3,5,3,10
16825,Y,4,6,6,8,7,9,9,6,3,7,7,8,6,11,7,4
16830,C,4,9,5,7,4,4,8,6,7,9,9,15,1,9,4,10
16832,Y,4,6,4,4,1,3,11,3,7,11,11,5,1,11,2,4
16844,A,3,1,5,3,2,8,2,2,2,7,1,8,2,7,2,7
16845,C,4,6,5,4,3,6,7,5,6,11,8,13,2,10,3,9
16856,C,9,13,7,7,5,7,9,4,4,9,8,9,3,9,8,11
16858,A,1,0,2,0,0,7,3,2,0,7,2,8,2,6,1,8
16862,Y,3,8,5,6,1,9,12,2,3,4,12,9,0,10,0,8
16882,Y,7,6,6,9,4,7,10,2,3,7,10,4,4,10,6,7
16887,C,6,11,6,8,3,5,8,7,8,13,10,11,2,10,3,7
16898,Y,6,8,6,6,3,5,9,0,8,10,9,6,0,10,3,4
16903,A,2,3,4,2,2,9,1,2,1,8,2,10,2,6,2,7
16906,Y,5,11,6,8,7,9,5,6,5,7,8,7,3,9,8,3
16907,C,4,7,5,5,2,5,8,7,8,7,8,14,1,8,4,9
16910,Y,5,9,5,6,2,3,11,3,6,12,11,5,1,11,2,5
16924,Y,3,7,5,5,2,7,10,2,2,7,12,8,1,11,0,8
16925,Y,4,5,5,3,2,4,10,2,8,10,10,5,3,11,4,3
16935,C,1,0,2,0,0,7,7,6,8,7,6,13,0,8,4,10
16945,C,2,3,3,2,1,4,8,4,6,10,9,12,1,9,2,8
16950,Y,9,8,7,12,5,8,6,6,6,4,11,7,5,9,3,8
16963,Y,7,9,7,7,2,3,12,6,6,14,11,5,2,11,2,6
16968,Y,8,11,8,8,5,3,11,2,6,11,11,6,1,11,2,5
16971,A,3,9,4,7,3,6,4,2,1,6,1,8,2,6,2,7
16990,A,3,6,5,8,2,7,6,3,1,7,0,8,3,7,1,8
16992,A,3,8,5,6,3,8,3,2,2,6,1,8,2,6,2,7
17003,C,5,11,6,8,4,3,8,6,6,12,10,13,2,9,3,7
17021,C,6,11,8,9,6,7,8,8,6,4,7,12,5,6,4,8
17022,C,3,5,4,7,2,5,7,7,10,7,5,14,1,8,4,9
17034,Y,7,9,8,7,4,3,10,2,7,10,12,7,2,11,2,6
17040,C,2,7,3,5,1,5,7,6,8,6,6,12,1,7,4,9
17052,Y,7,9,7,7,3,5,9,1,9,9,10,5,1,11,4,3
17056,A,6,8,8,7,7,8,7,4,6,7,9,6,5,11,4,5
17094,A,4,9,6,6,2,7,6,3,1,7,0,8,3,7,2,8
17098,Y,5,6,4,9,3,9,9,2,3,6,10,5,3,10,5,8
17105,Y,2,4,3,3,1,4,10,2,6,10,10,6,1,11,2,5
17107,C,3,6,4,4,2,6,8,8,8,9,8,13,2,10,4,9
17108,C,3,2,4,4,2,6,8,7,8,8,8,14,1,9,4,10
17124,A,1,1,2,1,0,7,4,2,0,7,2,8,2,7,1,8
17142,Y,6,7,6,5,3,4,9,1,8,10,10,6,1,10,3,4
17153,A,3,7,5,5,3,11,3,2,2,9,1,9,3,5,2,8
17154,A,2,6,4,4,2,10,3,1,2,8,3,9,2,6,2,8
17156,A,2,5,4,4,2,7,2,2,2,6,2,8,2,7,2,7
17157,Y,3,8,5,6,2,5,10,1,3,8,11,8,1,11,0,8
17169,Y,8,13,6,7,4,9,7,5,6,9,5,4,4,10,6,5
17172,A,2,7,4,5,3,11,2,2,2,9,2,9,2,6,2,7
17189,Y,3,3,4,2,1,4,11,2,7,11,10,5,1,11,2,5
17195,Y,3,6,4,4,1,8,11,2,2,5,12,8,1,11,0,8
17198,A,6,12,6,6,5,9,4,5,3,10,5,12,7,3,6,11
17210,C,5,11,6,8,5,5,7,6,9,8,5,13,1,9,4,9
17218,A,2,6,3,4,2,12,4,3,2,10,1,9,2,6,1,8
17221,Y,6,9,8,7,7,9,8,6,4,5,9,7,3,8,10,5
17225,C,4,7,5,5,3,7,9,8,6,5,6,12,4,8,3,8
17226,A,2,5,4,4,2,5,3,2,2,5,2,8,2,6,2,6
17238,C,9,14,6,8,3,5,11,6,9,12,8,7,2,8,6,8
17240,C,4,7,5,5,5,5,7,4,4,7,6,10,6,9,5,9
17266,A,4,10,6,7,2,5,4,3,2,5,1,7,3,7,3,7
17270,A,4,7,5,5,5,7,7,7,4,6,6,9,2,8,7,4
17274,C,3,6,4,4,1,6,7,6,9,6,6,13,1,7,4,8
17275,Y,3,5,4,4,2,4,10,2,7,11,11,6,1,11,2,5
17276,Y,6,9,6,4,3,7,6,4,4,9,9,5,3,10,4,4
17292,Y,6,8,8,11,12,8,9,4,2,7,8,9,4,11,9,8
17297,C,5,11,4,6,3,5,9,4,4,9,7,9,3,9,8,8
17299,C,3,7,4,5,2,5,8,6,7,11,8,13,1,9,3,8
17304,C,4,7,5,5,2,5,8,7,10,6,7,11,1,7,4,8
17323,Y,4,6,5,8,7,10,9,5,3,6,7,8,6,11,7,5
17324,A,4,9,6,6,2,8,4,3,2,7,1,8,3,6,3,8
17327,C,7,14,5,8,5,6,6,4,4,10,9,12,4,9,9,8
17342,Y,6,8,6,6,4,4,9,1,8,11,10,6,1,10,2,4
17370,C,4,9,5,6,2,6,8,7,10,4,6,14,1,7,4,9
17374,C,3,5,4,3,2,6,7,7,7,8,7,14,2,9,4,10
17375,Y,9,10,8,8,4,3,10,4,7,13,12,6,2,11,3,6
17379,C,2,1,2,2,1,6,8,6,7,8,7,13,1,9,3,10
17382,Y,3,3,4,1,1,4,10,2,7,10,10,5,1,10,3,4
17394,Y,3,8,6,6,3,5,9,2,6,8,12,10,2,11,2,7
17409,Y,1,0,2,1,0,7,9,1,2,6,12,8,1,10,0,8
17431,Y,3,7,5,5,4,8,6,5,4,6,8,7,2,8,8,4
17432,C,2,4,3,3,1,6,8,7,7,8,8,13,1,10,4,10
17433,Y,7,11,8,8,5,3,9,2,7,9,11,7,2,11,3,5
17434,Y,5,7,7,11,10,8,11,3,3,6,8,9,4,11,11,7
17439,C,4,9,5,7,2,5,7,7,10,7,7,12,1,8,4,8
17444,A,3,5,5,4,2,10,2,2,2,9,2,9,2,6,2,8
17450,Y,3,8,5,6,2,8,10,2,2,6,12,8,1,11,0,8
17452,Y,3,9,5,6,1,7,10,3,2,7,13,8,2,11,0,8
17454,Y,3,9,5,6,1,7,11,1,3,7,12,8,1,10,0,8
17474,A,3,5,6,4,3,11,1,2,2,9,2,9,3,7,3,9
17475,A,2,2,4,4,2,8,2,2,2,8,2,8,2,6,3,7
17480,Y,5,7,7,11,10,8,9,3,2,5,8,10,6,13,9,9
17481,C,5,10,4,5,3,8,7,4,2,8,8,10,3,9,7,13
17487,C,4,9,4,4,3,7,8,4,3,9,8,10,3,9,8,11
17510,C,4,10,6,8,5,8,6,9,6,8,6,11,4,9,4,8
17523,A,5,11,4,6,3,10,2,3,1,9,4,11,3,4,4,8
17527,C,3,4,4,6,2,6,7,7,9,8,5,13,1,9,4,9
17532,C,3,4,4,3,2,4,7,5,7,10,8,13,1,9,3,8
17538,C,5,10,6,7,4,5,7,7,10,7,6,11,2,8,5,11
17541,C,3,7,4,5,2,3,7,5,6,9,8,14,1,8,3,9
17543,A,4,9,6,6,2,6,4,3,1,6,1,8,3,7,2,7
17556,A,9,15,7,8,4,8,1,2,2,9,4,12,4,5,5,6
17560,C,2,6,3,4,1,4,7,7,9,7,6,11,1,9,4,9
17566,C,6,10,6,8,4,4,9,7,7,13,10,8,2,10,2,7
17567,A,3,4,6,6,2,7,5,3,1,7,0,8,2,7,2,8
17586,Y,2,5,4,4,2,6,10,1,7,7,11,9,1,11,2,9
17617,A,6,8,8,6,7,6,7,7,5,7,5,9,4,8,11,3
17621,C,3,9,4,7,2,5,7,7,9,6,6,13,1,7,4,8
17622,C,6,9,8,8,8,5,9,4,6,6,6,11,4,11,8,9
17628,Y,9,14,8,8,4,6,8,4,4,10,9,5,5,10,5,4
17638,Y,7,10,7,8,4,5,9,2,9,10,11,5,4,9,6,3
17642,C,5,7,5,5,3,6,8,6,8,12,8,12,2,10,3,7
17667,Y,5,6,7,9,10,8,4,5,3,7,8,9,8,8,6,8
17686,C,4,4,6,7,2,5,7,7,10,7,6,12,1,9,4,9
17699,A,5,9,5,5,3,10,2,4,2,11,5,12,5,3,5,10
17700,Y,2,1,3,3,1,8,11,1,7,6,11,7,1,11,2,7
17701,A,4,11,7,8,2,7,5,3,1,6,1,8,3,7,2,7
17720,C,4,7,4,5,2,4,7,6,7,9,8,15,1,8,3,8
17726,C,2,1,2,2,1,7,8,7,6,8,7,11,2,9,3,10
17760,A,2,5,4,4,3,9,8,3,4,6,7,8,4,8,4,6
17764,Y,4,6,6,8,1,8,12,2,3,7,12,8,1,10,0,8
17785,A,3,8,5,5,2,9,6,3,1,7,0,8,2,7,1,8
17809,A,3,8,4,6,3,8,3,2,2,7,1,8,2,6,2,7
17817,C,5,4,6,7,2,6,9,7,11,5,7,12,1,6,4,8
17830,C,4,8,5,6,5,5,7,4,5,7,7,9,7,9,5,9
17836,C,4,4,5,6,2,6,6,7,10,9,6,14,1,9,4,8
17852,C,3,6,5,4,4,6,6,3,4,8,6,11,5,9,3,8
17856,A,6,10,6,5,4,12,3,6,2,12,2,10,5,3,3,10
17893,A,3,4,5,3,2,10,1,3,2,10,2,10,2,6,3,8
17901,A,3,7,5,5,2,9,3,3,3,7,2,8,3,6,3,8
17909,Y,2,6,4,4,1,7,9,2,2,7,12,8,2,11,0,8
17918,A,5,10,5,5,3,11,4,4,2,11,3,10,6,4,4,10
17919,Y,9,13,8,7,5,8,7,4,6,9,5,5,4,9,6,5
17936,C,4,7,4,5,2,4,8,6,8,10,9,14,1,8,3,8
17944,A,2,3,4,2,2,7,2,1,2,7,2,8,2,7,2,7
17966,Y,6,11,6,8,3,2,11,4,5,12,12,7,2,11,2,6
17975,C,3,10,4,8,3,5,8,7,8,7,8,14,1,8,4,10
17976,A,2,1,3,1,1,7,4,2,0,7,2,8,3,6,1,8
17979,A,2,4,4,3,2,7,2,2,2,5,2,8,2,5,2,7
17984,Y,3,8,5,6,3,10,10,1,6,3,11,8,1,11,2,9
18004,Y,4,5,5,4,2,4,12,3,6,12,10,4,1,11,2,5
18016,A,4,10,7,7,6,10,5,2,5,10,2,5,3,6,6,8
18020,Y,7,13,6,7,4,8,7,4,6,9,6,5,3,9,5,5
18022,C,2,4,3,3,1,4,8,4,6,11,9,11,1,9,3,7
18025,C,3,7,4,5,2,4,8,7,7,7,8,14,1,8,4,10
18042,C,0,0,1,0,0,6,7,5,6,7,6,13,0,8,3,10
18048,C,5,9,7,7,8,7,5,4,3,7,7,11,8,9,4,7
18083,C,3,4,4,3,1,4,8,5,7,11,9,12,1,9,2,7
18084,A,5,10,7,8,5,7,3,2,3,4,2,7,2,6,2,6
18090,C,3,7,4,5,2,7,7,7,10,8,6,14,1,9,4,9
18113,A,5,10,7,8,8,8,7,8,4,6,6,8,3,8,8,3
18135,Y,2,7,4,5,2,7,10,2,2,7,11,8,1,11,0,8
18177,A,3,9,5,7,4,6,4,3,1,6,1,8,2,6,2,7
18186,C,4,10,5,8,3,5,8,7,8,7,8,15,1,8,4,9
18191,Y,8,8,7,12,5,5,5,7,4,6,12,6,5,10,4,8
18194,A,6,9,9,8,8,8,8,3,5,7,7,8,5,8,4,5
18220,A,3,3,5,4,1,7,5,3,0,7,1,8,2,7,2,8
18222,A,5,10,5,6,3,10,2,4,2,11,6,13,5,4,5,10
18225,A,1,1,2,1,0,7,4,2,0,7,2,8,2,7,1,8
18230,A,3,8,4,6,3,11,3,2,2,9,1,8,2,6,3,8
18250,C,5,7,6,5,6,8,4,6,3,8,6,11,8,8,4,7
18252,Y,5,8,7,12,11,8,8,4,2,7,8,9,4,11,8,8
18260,C,5,9,6,7,2,6,7,7,12,7,6,15,1,8,4,9
18267,A,4,10,7,7,3,12,3,4,3,11,1,9,2,7,3,9
18287,A,2,4,3,3,1,10,2,2,1,8,2,9,1,6,1,8
18288,Y,3,5,5,8,6,7,10,3,2,7,8,9,3,11,8,5
18294,Y,2,6,4,4,1,6,10,3,2,7,13,8,2,11,0,8
18297,A,3,10,5,7,2,6,6,3,1,6,0,8,2,7,1,7
18305,Y,5,6,8,9,10,8,8,4,2,7,8,9,6,12,8,8
18306,A,3,5,5,3,2,11,2,3,2,10,2,9,2,6,2,8
18318,C,2,4,3,3,1,4,9,5,7,11,9,12,1,9,2,7
18335,Y,8,11,7,6,4,7,8,4,6,10,6,4,4,10,5,5
18348,C,2,5,3,4,2,6,9,7,8,9,8,13,1,10,4,10
18370,Y,6,9,6,6,3,2,11,4,6,13,12,6,1,11,2,5
18373,A,2,3,4,2,1,11,2,3,1,9,2,9,1,6,2,8
18378,A,1,3,2,2,1,12,2,3,1,11,2,9,2,6,2,8
18390,C,2,1,2,1,1,6,8,6,7,8,8,12,1,9,3,10
18409,Y,5,10,8,7,4,8,10,1,7,4,11,9,2,12,3,8
18423,Y,5,6,7,9,9,8,10,4,3,6,8,9,5,13,8,8
18435,A,3,4,5,3,2,10,2,3,1,9,2,9,2,6,2,8
18445,Y,4,11,6,8,1,8,10,3,2,6,13,8,2,11,0,8
18450,C,3,4,4,2,1,5,8,5,7,10,8,13,1,9,3,8
18464,C,3,7,4,5,1,5,7,6,9,6,6,14,1,8,4,9
18466,Y,3,5,5,7,1,7,10,1,3,7,12,8,1,11,0,8
18471,A,3,8,5,6,3,11,3,3,2,10,2,9,2,7,3,9
18480,C,4,9,6,7,6,6,6,3,4,8,7,11,6,9,3,9
18498,Y,8,11,8,8,5,3,11,3,7,12,11,6,1,11,2,5
18499,A,3,6,5,4,1,9,4,3,1,8,1,8,3,6,2,8
18508,A,1,0,2,1,0,7,4,2,0,7,2,8,2,7,1,8
18526,Y,4,10,6,7,1,9,10,3,2,6,13,8,2,11,0,8
18527,Y,6,11,5,6,3,7,8,4,5,10,7,5,3,9,4,4
18534,C,4,8,5,6,3,5,8,7,7,8,8,14,2,9,4,10
18537,Y,5,8,5,6,2,3,11,2,7,12,11,6,0,10,2,5
18538,A,3,7,5,4,2,7,4,3,1,7,1,8,2,7,2,8
18541,C,3,7,4,5,1,6,7,7,9,7,6,13,1,8,4,9
18551,Y,5,8,5,6,3,3,10,2,7,11,11,6,1,11,2,5
18552,A,2,6,3,4,2,11,3,2,2,9,2,9,2,6,2,8
18557,C,3,4,4,3,1,4,8,5,8,11,9,12,1,9,3,7
18569,C,6,8,6,6,3,3,8,4,7,10,10,13,1,7,3,7
18570,A,5,12,6,6,3,13,1,4,1,12,3,11,2,3,3,11
18578,A,3,10,5,8,4,12,3,1,2,9,2,9,3,6,2,8
18582,C,4,7,6,5,3,7,7,8,6,6,6,10,3,8,4,9
18593,A,5,11,9,8,7,8,4,1,4,6,2,6,5,8,6,6
18603,C,5,10,6,8,2,5,7,7,11,7,6,14,1,8,4,9
18610,C,2,4,3,2,1,6,8,7,8,8,8,13,1,9,4,10
18618,A,4,9,6,7,4,12,2,3,3,10,2,9,2,6,4,8
18639,C,2,1,2,2,1,6,7,6,9,7,6,14,0,8,4,9
18641,C,3,8,4,6,2,5,8,7,7,8,8,14,2,10,4,10
18652,Y,6,9,8,7,7,9,3,7,5,7,9,7,3,8,8,3
18657,A,3,10,5,7,2,7,5,3,1,6,0,8,3,7,2,7
18658,A,4,10,7,8,5,7,3,1,2,5,2,8,4,5,4,6
18669,A,2,7,4,5,3,11,3,2,2,9,2,9,1,6,2,8
18700,C,6,11,7,8,5,5,7,7,9,8,6,13,2,11,5,8
18704,A,3,6,5,5,4,9,7,4,5,6,8,5,4,10,4,5
18707,C,4,9,5,7,4,5,7,8,7,10,8,13,2,11,4,10
18719,Y,4,11,7,8,1,9,10,3,2,6,13,8,2,11,0,8
18755,A,4,8,6,7,6,7,8,2,4,7,8,8,5,8,5,6
18758,Y,7,8,5,12,4,10,10,1,4,7,10,5,3,9,5,10
18762,A,2,1,4,2,1,8,2,2,2,8,1,8,2,6,2,7
18763,A,3,5,5,4,2,11,2,2,2,9,2,9,2,6,2,8
18778,A,2,7,3,5,2,12,3,2,2,10,2,9,2,6,2,8
18784,C,5,11,6,8,3,6,7,7,11,5,6,14,1,7,4,8
18787,C,4,8,5,6,3,5,8,7,8,8,8,14,2,9,4,9
18798,C,1,0,1,1,0,6,7,6,7,7,6,13,0,8,4,10
18800,A,3,9,5,6,3,12,2,4,2,11,2,9,3,7,3,9
18824,C,4,8,5,6,3,6,8,7,8,8,8,14,2,10,4,9
18834,Y,1,1,2,1,1,7,10,1,5,7,11,8,1,11,1,8
18843,Y,3,8,5,5,1,8,10,2,3,7,12,8,1,11,0,8
18868,C,4,9,6,7,2,6,6,7,11,9,5,13,1,10,4,9
18884,C,3,7,4,5,2,5,8,7,8,7,8,14,1,8,4,10
18892,A,4,9,6,8,6,10,7,4,6,6,9,5,5,11,4,4
18893,A,4,11,7,8,4,12,2,3,3,10,2,9,3,7,4,9
18895,C,5,5,6,8,3,5,7,7,11,7,6,12,1,8,4,9
18917,C,7,10,5,6,2,5,10,5,8,11,8,9,2,8,5,8
18928,A,2,6,4,4,2,8,3,2,2,7,1,8,2,6,2,6
18946,C,3,6,5,4,1,6,6,6,10,7,5,13,1,9,4,9
18976,A,2,1,3,1,1,7,4,2,0,7,2,8,3,6,1,8
18979,A,1,0,2,0,0,7,4,2,0,7,2,8,2,6,1,8
18988,C,4,7,5,5,2,6,7,6,7,12,8,13,2,10,3,8
18992,A,5,9,8,6,6,9,5,2,5,8,1,6,3,7,4,7
19005,C,4,8,5,6,2,6,8,6,10,6,6,13,1,8,4,8
19007,Y,2,6,4,4,0,9,10,2,2,6,12,8,1,11,0,8
19011,Y,4,11,6,8,3,6,11,2,3,8,12,8,1,11,0,8
19019,A,5,11,8,8,4,10,2,2,3,9,1,8,2,7,3,7
19023,A,2,4,4,5,2,8,6,3,1,7,0,8,2,7,2,8
19024,Y,4,11,6,8,4,7,9,2,6,6,12,9,2,11,2,8
19029,C,7,9,7,7,3,3,8,4,9,10,10,13,1,7,3,7
19036,C,4,9,6,6,2,7,8,7,10,5,6,13,1,7,4,9
19046,A,4,9,6,7,6,7,8,8,4,6,6,9,3,7,8,5
19051,Y,2,7,4,5,1,8,11,0,3,6,11,8,0,10,0,8
19057,A,2,7,4,5,3,12,4,3,2,9,2,9,2,6,2,8
19060,A,3,2,5,4,2,8,2,2,2,7,2,8,2,7,2,7
19061,C,2,3,2,2,1,4,8,4,6,11,9,11,1,9,2,7
19063,A,4,8,7,6,5,6,5,2,3,4,2,6,2,6,3,4
19065,Y,3,5,4,4,2,5,9,1,8,10,9,5,2,10,4,4
19078,A,1,0,2,0,0,7,4,2,0,7,2,8,2,7,1,8
19079,C,4,9,5,6,2,6,6,7,10,9,5,14,1,10,4,9
19089,C,5,10,6,8,2,6,7,7,10,7,6,15,1,8,4,9
19091,Y,2,7,4,5,1,9,10,1,3,6,12,8,1,11,0,8
19106,C,3,7,4,5,2,6,8,9,8,9,7,10,2,11,4,9
19112,A,5,11,8,8,5,10,1,2,3,8,2,8,4,8,4,9
19118,Y,5,10,7,7,4,4,10,2,8,11,12,9,3,9,2,6
19131,C,5,8,7,7,7,5,7,4,5,7,7,11,4,9,7,9
19135,Y,3,3,4,2,1,4,11,2,7,11,10,5,1,11,2,5
19139,C,3,9,4,7,2,5,7,7,10,7,6,13,1,9,4,9
19144,Y,2,4,3,3,1,4,12,3,6,12,10,5,1,10,1,5
19145,A,2,6,4,4,2,11,3,2,2,9,2,9,2,6,2,8
19151,Y,4,11,6,8,1,10,10,2,2,6,13,8,1,11,0,8
19164,A,6,11,11,8,8,7,5,2,5,5,1,6,6,8,6,6
19165,A,3,8,5,6,3,12,3,3,2,11,2,9,2,6,2,9
19166,Y,3,8,5,6,2,8,10,1,7,5,12,8,1,11,2,8
19176,C,7,12,5,7,4,7,7,4,3,9,9,11,4,10,9,11
19181,Y,8,15,7,8,4,6,8,5,3,10,9,5,4,10,4,4
19204,A,4,10,7,8,4,14,3,4,3,12,0,8,2,6,2,9
19237,Y,3,10,5,7,1,7,10,2,2,7,13,8,2,11,0,8
19243,C,3,4,5,7,2,5,7,7,10,7,6,12,1,9,4,9
19270,C,7,9,8,8,8,5,7,4,5,7,6,11,5,9,8,9
19276,C,6,10,8,8,5,8,7,8,7,7,6,9,4,8,4,9
19287,A,4,7,6,5,6,8,5,7,4,8,6,8,5,9,7,4
19289,C,5,10,6,8,4,5,8,9,9,9,9,12,2,10,4,9
19290,Y,3,6,4,4,2,3,11,2,7,11,10,6,1,11,2,5
19291,A,4,10,7,8,5,12,3,2,2,9,2,8,2,6,2,8
19294,Y,5,7,5,5,3,3,10,2,7,11,11,7,1,11,2,5
19302,C,2,3,3,2,1,5,9,5,7,12,9,10,1,10,2,7
19305,A,1,0,2,0,0,8,3,2,0,7,2,8,2,6,1,8
